source1_id,true_candidate_id,candidate_source,country,source1_name,true_candidate_name,source1_address,true_candidate_address,source1_core_name,candidate_core_name,pass_name_prefix_4,pass_name_prefix_6,pass_name_tokens,pass_name_sorted,pass_name_compressed,pass_address_key,common_keys,failure_category,failure_reason
S1-671649103,S2-644884437,source2,US,Regional Association,Regi0nal Ássociation Ássociation,"4265 66, Cannelton, IN","66, CANNLETON, IN",regional association,regional association association,True,True,True,False,False,False,US|NP6|region;US|NP4|regi;US|TOK|association;US|TOK|regional,Key pruned (Block size > 500),"All shared keys (['US|NP6|region', 'US|NP4|regi', 'US|TOK|association', 'US|TOK|regional']) exceeded max_block_size"
S1-559322374,S3-860372427,source3,US,Pacific Creative Beyond LLC,LLC Pacific Crebative Beyond,"5845 Boston Lane, Kingston, WA","Boston Ln, Kingston, Washington",pacific creative beyond,pacific crebative beyond,True,True,True,False,False,False,US|NP6|pacifi;US|TOK|beyond;US|NP4|paci;US|TOK|pacific,Truncated by max_candidates_per_query,"Shared key survived (['US|TOK|beyond']), but candidate rank exceeded top-200"
S1-30544668,S2-536915243,source2,India,Sbr Interactive (India) Private Limited,Private 5br Interactie (India) Limited,"Plot No. 63, Lakadganj Precient, Central Avenue, Nagpur, Maharashtra","NAGPUR, PLOT NO. 63, Maharashtra",sbr interactive india,5br interactie india,False,False,True,False,False,False,India|TOK|india,Key pruned (Block size > 500),All shared keys (['India|TOK|india']) exceeded max_block_size
S1-321959386,S3-170105031,source3,India,Hitech Systems Private Limited,Hitech Limited Private Systems,"No. 309, Vishnu Apartment, Birla Gate, Gooty Road, Sri Krishnanagar, Kurnool, Andhra Pradesh","No. 30, Vishnu Apartment, Birla Gate, Gooty Road, Sri Krishnanagar, Kurnool, AP",hitech systems,hitech ltd private systems,True,True,True,False,False,False,India|NP4|hite;India|NP6|hitech;India|TOK|hitech,Key pruned (Block size > 500),"All shared keys (['India|NP4|hite', 'India|NP6|hitech', 'India|TOK|hitech']) exceeded max_block_size"
S1-99545264,S3-758264499,source3,India,Digital Infra Limited,ಡಿಜಿಟಲ್ ಇನ್‌ಫ್ರಾ ಲಿಮಿಟೆಡ್,"No 3/A, 3Rd Cross, Adityanagar, 1St Stg, Chick Beettahalli, Vidyaranyapura, Bangalore, Karnataka","No 4/A, Bangalore, KA",digital infra,ಡ ಜ ಟಲ ಇನ ಫರ ಲ ಮ ಟ ಡ,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-606315174,S2-517372451,source2,India,North Trading Private Limited,நார்த் டிரேடிங் பிரைவேட் லிமிடெட்,"No.20/2, Angammal Colony, Salem, Tamil Nadu","NO.D/20/2, ANGAMMAL COLONY, SALEM, Tamil Nadu",north trading,ந ரத ட ர ட ங ப ர வ ட ல ம ட ட,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-296992009,S2-611570114,source2,US,Precision Analytics Partners,PRECISION PARTNERS-SERVICE,"11436 Pennys Way, Oregon City, OR","PENNYS WAY, OREGON CIITY, OR",precision analytics partners,precision partners service,True,True,True,False,False,False,US|NP4|prec;US|NP6|precis;US|TOK|precision;US|TOK|partners,Key pruned (Block size > 500),"All shared keys (['US|NP4|prec', 'US|NP6|precis', 'US|TOK|precision', 'US|TOK|partners']) exceeded max_block_size"
S1-409250569,S3-16302819,source3,US,Reliable Robotics Alliance,Reliable Rbtescs Alliance,"TX, Harlingen, 2001 Lozano Avenue","2001- Lozano Avenue, Harlingen, Texas",reliable robotics alliance,reliable rbtescs alliance,True,True,True,False,False,False,US|TOK|reliable;US|NP4|reli;US|TOK|alliance;US|NP6|reliab,Key pruned (Block size > 500),"All shared keys (['US|TOK|reliable', 'US|NP4|reli', 'US|TOK|alliance', 'US|NP6|reliab']) exceeded max_block_size"
S1-630488273,S2-429732333,source2,US,Physical Therapy Partners LLC,@physicaltherapy,"15453 224th Avenue, Town Of Cleveland, WI","15453 224RD AVENUE, BLOOMER, WI",physical therapy partners,physicaltherapy,True,True,False,False,False,False,US|NP6|physic;US|NP4|phys,Key pruned (Block size > 500),"All shared keys (['US|NP6|physic', 'US|NP4|phys']) exceeded max_block_size"
S1-697302545,S2-597136350,source2,US,Cardiology Pinnacle Clinic,CARDIOLOGY PINNACLE CLINIC CLINIC CORPORATION,"7208 Garland Avenue, Takoma Park, MD","208 GARLAND AVENUE, TAKOMA PARK, MD",cardiology pinnacle clinic,cardiology pinnacle clinic clinic,True,True,True,False,False,False,US|NP6|cardio;US|TOK|clinic;US|TOK|cardiology;US|NP4|card;US|TOK|pinnacle,Key pruned (Block size > 500),"All shared keys (['US|NP6|cardio', 'US|TOK|clinic', 'US|TOK|cardiology', 'US|NP4|card', 'US|TOK|pinnacle']) exceeded max_block_size"
S1-244643323,S2-104793636,source2,India,Good Life Services Pvt Ltd,गुड लाइफ सर्विसेज प्रा. लि.,"Plot No. 100-101, Sector-35, Hsiidc Udyog Vihar, Phase-Vii, Sadar Bazar, Gurgaon, Haryana","DOOR NO 100-101/6, GURGAON, SADAR BAZAR, Haryana",good life services,ग ड ल इफ सरव स ज पर ल,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-375464245,S3-836220787,source3,US,Upper Signature Tpg LLC,Upper 5ignature LLC Tpg,"700 Ali Lane, Victoria, MN","900 Ali Ln, Victoria, Minnesota",upper signature tpg,upper 5ignature llc tpg,True,False,True,False,False,False,US|TOK|upper;US|NP4|uppe,Key pruned (Block size > 500),"All shared keys (['US|TOK|upper', 'US|NP4|uppe']) exceeded max_block_size"
S1-906428444,S2-321816304,source2,US,Oncology Medicine Inc,ONCOLOGY MEDICINE INC AUTHORITY,"711 9th Street, Etowah, TN","11 9TH STREET, ETOWAH, TN",oncology medicine,oncology medicine inc authority,True,True,True,False,False,False,US|TOK|medicine;US|TOK|oncology;US|NP6|oncolo;US|NP4|onco,Key pruned (Block size > 500),"All shared keys (['US|TOK|medicine', 'US|TOK|oncology', 'US|NP6|oncolo', 'US|NP4|onco']) exceeded max_block_size"
S1-832587885,S3-719224844,source3,India,Infrastructure (India) Developers Limited,Dr Infrastructure Infrastructure (India) Developers [Ltd],"111/Sitaram Nagar, Road No.6 Eru Char Rasta, Ta-Jalalpor, Navsari, Gujarat","#11/Sitaram Nagar, Navsari, GJ",infrastructure india developers,dr infrastructure infrastructure india developers,False,False,True,False,False,False,India|TOK|india;India|TOK|infrastructure;India|TOK|developers,Key pruned (Block size > 500),"All shared keys (['India|TOK|india', 'India|TOK|infrastructure', 'India|TOK|developers']) exceeded max_block_size"
S1-99952228,S3-719822502,source3,India,New Consultants Private Limited,New New Consultants Piltvate Limited,"1051 Main Sita Ram Bazar, New Delhi, Delhi","No 1051 Main Sita Ram Bazar, New Delhi, DL",new consultants,new new consultants piltvate,False,False,True,False,False,True,India|ADDR|1051_main;India|TOK|consultants,Truncated by max_candidates_per_query,"Shared key survived (['India|ADDR|1051_main']), but candidate rank exceeded top-200"
S1-861271386,S2-631842884,source2,US,Surgical Peak Care PC,SURGICAL PEAK,"33 Bond Street, Needham, MA",,surgical peak care pc,surgical peak,True,True,True,False,False,False,US|NP6|surgic;US|TOK|surgical;US|NP4|surg;US|TOK|peak,Key pruned (Block size > 500),"All shared keys (['US|NP6|surgic', 'US|TOK|surgical', 'US|NP4|surg', 'US|TOK|peak']) exceeded max_block_size"
S1-951159035,S2-417819840,source2,India,Sai Construction,సాయి కన్‌స్ట్రక్షన్,"5Th Floor, Bbr Avenue, Plot No 38, C Block 7/3, Brindavanamu Colony, Kokapet, Rajendranagar, K.V.Rangareddy, Telangana","NO G-5TH FLOOR, RAJENDRANAGAR, K.V.RANGAREDDY, Telangana",sai construction,స య కన సటరకషన,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-331538406,S3-132376439,source3,India,Southern Properties Private Limited,सदर्न प्रॉपर्टीज प्राइवेट लिमिटेड,"Pune, S. No. 14, Glitterati Bldg., C 1103, Nr. Midori Tower, Maharashtra","###544 S. No. 14, Glitterati Bldg., C 1103, Nr. Midori Tower, Pune, महाराष्ट्र",southern properties,सदरन पर परट ज पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-502736054,S3-537652714,source3,India,First Seven Exports Pvt Ltd,फर्स्ट सेवन एक्सपोर्ट्स प्रा. लि.,"Maharashtra, At Shahagad Tq. Ambad, Jalna","At Shahagad Tq. Ambad, Jalna, MH",first seven exports,फरसट स वन एकसप रटस पर ल,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-490372842,S2-774512583,source2,US,Physical Therapy Group,Physical  Therapy,"510 Mettabrook Drive, Swanton, OH",,physical therapy group,physical therapy,True,True,True,True,False,False,US|TOK|physical;US|TOK|therapy;US|NSORT|physical_therapy;US|NP4|phys;US|NP6|physic,Key pruned (Block size > 500),"All shared keys (['US|TOK|physical', 'US|TOK|therapy', 'US|NSORT|physical_therapy', 'US|NP4|phys', 'US|NP6|physic']) exceeded max_block_size"
S1-606034416,S2-121122975,source2,US,Highland Charter School,Highland Charter Center,"Cherokee Village, 25 Mohave, AR","25 MHOAVE, CHEROEE VILLAGE, AR",highland charter school,highland charter center,True,True,True,False,False,False,US|TOK|charter;US|TOK|highland;US|NP4|high;US|NP6|highla,Key pruned (Block size > 500),"All shared keys (['US|TOK|charter', 'US|TOK|highland', 'US|NP4|high', 'US|NP6|highla']) exceeded max_block_size"
S1-302592333,S2-783696437,source2,US,Thomas Golden Innovations LLC,Thomas Golden,"8505 Hurst Drive, Raleigh, NC","NC, RALEIGH, HURST DRIVE",thomas golden innovations,thomas golden,True,True,True,False,False,False,US|NP6|thomas;US|NP4|thom;US|TOK|thomas;US|TOK|golden,Key pruned (Block size > 500),"All shared keys (['US|NP6|thomas', 'US|NP4|thom', 'US|TOK|thomas', 'US|TOK|golden']) exceeded max_block_size"
S1-328844051,S2-602059625,source2,India,Jay Tech Private Limited,जय टेक प्राइवेट लिमिटेड,"Kh No- 18/6 1St Floor Street No 9, Blk-A 1, Amrit Vihar, Delhi, North Delhi, Delhi","KH NO- C-18/6 1ST FLOOR STREET NO 9, BLK-A 1, AMRIT VIHAR, DELHI, NORTH DELHI, दिल्ली",jay tech,जय ट क पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-68263380,S3-2863887,source3,India,Solutions Engineering (in,Solutions,"Karnataka, Bangalore, No.23, Bangalore, 1St Floor, 12Th Main, Jayanagar, 4Th Block","No.23, 1St Floor, 12Th Main, Jayanagar, 4Th Block, Bangalore, Karnataka",solutions engineering in,solutions,True,True,False,False,False,False,India|NP4|solu;India|NP6|soluti,Key pruned (Block size > 500),"All shared keys (['India|NP4|solu', 'India|NP6|soluti']) exceeded max_block_size"
S1-822780661,S2-486433708,source2,US,Rev It Up Nails,revitup.com,"110 S A Street, Gas City, IN","110 SOUTH A ST, GAS CITY, IN",rev it up nails,revitup,True,True,False,False,False,False,US|NP4|revi;US|NP6|revitu,Key pruned (Block size > 500),"All shared keys (['US|NP4|revi', 'US|NP6|revitu']) exceeded max_block_size"
S1-667439846,S3-355463754,source3,India,Jain Consultancy Private Limited,जैन कंसल्टेंसी प्राइवेट लिमिटेड,"3-A, Agrawal Nagar, Indore, Madhya Pradesh","मध्य प्रदेश, 3-A, Indore",jain consultancy,ज न क सलट स पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-833492633,S3-163537924,source3,US,Oncology First Partners LLC,Oncology First Enterprises,"31930 Wildwood Park Lane, Conroe, TX",,oncology first partners,oncology first enterprises,True,True,True,False,False,False,US|TOK|oncology;US|NP4|onco;US|NP6|oncolo;US|TOK|first,Key pruned (Block size > 500),"All shared keys (['US|TOK|oncology', 'US|NP4|onco', 'US|NP6|oncolo', 'US|TOK|first']) exceeded max_block_size"
S1-472424906,S3-869369045,source3,US,Foot & Ankle Associates Inc,Footanklecom,"2407 Wood Avenue, Kansas City, KS","2407 Wrod Ave, Kansas City, Kansas",foot and ankle associates,footanklecom,True,True,False,False,False,False,US|NP4|foot;US|NP6|footan,Key pruned (Block size > 500),"All shared keys (['US|NP4|foot', 'US|NP6|footan']) exceeded max_block_size"
S1-91303667,S2-574397147,source2,India,Legend Valley Associates,Smt alvalley.com,"No. 3/431, Chennai, Tamil Nadu, Chennai, Ganga Nagar, Madipakkam","NO. /431, GANGA NAGAR, MADIPAKKAM, MADRAS, CHENNAI, Tamil Nadu",legend valley associates,smt alvalley,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'nagar', 'chennai', 'madipakkam', 'ganga'}, but names share 0 tokens"
S1-946885324,S2-301515756,source2,India,Travel & Co,Shri Triel & Co,"Flat 207, Rudra Santushti, Maqbool Alam Road, Chauka, Varanasi, Uttar Pradesh","FLAT 8-207, VARANASI, Uttar Pradesh",travel and,shri triel and,False,False,False,False,False,False,,Severe name & address variation,Both name and address have extensive structural differences
S1-426267364,S2-380593256,source2,India,Prime Projects Private Limited,பிரைம் புராஜெக்ட்ஸ் பிரைவேட் லிமிடெட்,"S/O M Vasanthan, No.10 West Karikalan Street, Adambakkam, Chennai, Tamil Nadu","S/O M VASANTHAN, KANCHEEPURAM, தமிழ்நாடு",prime projects,ப ர ம ப ர ஜ கடஸ ப ர வ ட ல ம ட ட,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-554453312,S2-614550614,source2,India,Flyjoy Trust,ftrust.com,"Plot No-224, At-Sijua, Kalinga Nagar, Bhubaneswar, Khordha, Orissa","Odisha, NO 131 PLOT NO-224, AIIMS CAMPUS BRANCH  SIJUA, KHORDHA",flyjoy trust,ftrust,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'-224', 'khordha', 'plot'}, but names share 0 tokens"
S1-911466358,S2-293737127,source2,India,Balaji Finance Pvt Ltd,Pvt Balaji Fifnce Ltd,"First Floor, V/4, Valar Nagar, Melur, Madurai, Tamil Nadu","FIRST FLOOR, MADURAI, MELUR, தமிழ்நாடு",balaji finance,balaji fifnce,True,True,True,False,False,False,India|NP4|bala;India|TOK|balaji;India|NP6|balaji,Key pruned (Block size > 500),"All shared keys (['India|NP4|bala', 'India|TOK|balaji', 'India|NP6|balaji']) exceeded max_block_size"
S1-946885324,S3-219791093,source3,India,Travel & Co,Haloverawex,"Flat 207, Rudra Santushti, Maqbool Alam Road, Chauka, Varanasi, Uttar Pradesh","Flat 207, Rudra Santushti, Maqbool Alam Road, Chauka, Varanasi, उत्तर प्रदेश",travel and,haloverawex,False,False,False,False,False,True,India|ADDR|207_rudra,Truncated by max_candidates_per_query,"Shared key survived (['India|ADDR|207_rudra']), but candidate rank exceeded top-200"
S1-952244178,S2-914560498,source2,India,Real Technology Private Limited,रियल टेक्नोलॉजी प्राइवेट लिमिटेड,"Opp Radhaswami Satsang Hall, Follower Lane Chowk, Kalyan Ambernath Ro, Ad, Maharashtra, C/O Royal Marbles, Ulhasnagar, Thane","THANE, OPP RADHASWAMI SATSANG HALL, FOLLOWER LANE CHOWK, KALYAN AMBERNATH RO, AD, C/O ROYAL MARBLES, ULHASNAGAR, Maharashtra",real technology,र यल ट कन ल ज पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-221292843,S3-992425258,source3,India,International Builders Private Limited,इंटरनेशनल बिल्डर्स प्राइवेट लिमिटेड,"A-203, Vikas Tower, Pvr Complex, Vikas Puri, New Delhi, Delhi","A-a-203, Vikas Puri, New Delhi, DL",international builders,इ टरन शनल ब लडरस पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-632256194,S3-528266727,source3,US,Cardiology Group Partners,Cardiology Group Trading,"2110 Courtside Lane, Unit 208, Charlotte, NC",,cardiology group partners,cardiology group trading,True,True,True,False,False,False,US|NP6|cardio;US|NP4|card;US|TOK|cardiology,Key pruned (Block size > 500),"All shared keys (['US|NP6|cardio', 'US|NP4|card', 'US|TOK|cardiology']) exceeded max_block_size"
S1-661098344,S3-618252646,source3,India,Aditya Infra Limited,আদিত্য ইনফ্রা লিমিটেড,"3Rd Floor, Room No - 6, Jugal Asha Apartment, Charakdanga, Barasat, Kolkata, Kolkata, Howrah, West Bengal","H.no 3Rd Floor, Kolkata, WB",aditya infra,আদ তয ইনফর ল ম ট ড,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
